from,to,distance
6703200-011,6703200-030,0.568877100944519
6700200-001,6700200-010,2.004693031311035
6700200-020,6700200-023,3.261197805404663
6701900-002,6701900-008,2.2109296321868896
6700500-002,6700500-004,2.4373645782470703
6703500-025,6703500-027,2.4020423889160156
6700500-020,6700500-021,1.6028392314910889
6703500-028,6703500-032,3.367105484008789
6703400-020,6703400-029,0.41833725571632385
6700600-011,6700600-010,2.151043176651001
6701500-002,6701600-002,2.3718442916870117
6703500-040,6703500-042,0.5589785575866699
6700800-010,6700800-008,2.885662317276001
6702300-005,6702400-005,4.52131462097168
6702800-011,6702800-012,2.4482479095458984
6702900-009,6702900-004,1.51643705368042
6702800-014,6702800-017,1.8518781661987305
6700300-002,6700300-014,2.11379337310791
6703400-043,6703700-025,0.8230094909667969
6700500-009,6700500-020,1.6616517305374146
6701500-020,6701500-015,2.210542678833008
6700200-010,6700500-010,2.30552339553833
6702800-004,6702800-009,1.2476087808609009
6702900-002,6702900-001,0.918240487575531
6703300-026,6703300-012,0.4134339392185211
6700100-011,6700100-002,1.034685730934143
6702900-005,6702900-006,2.6960883140563965
6700800-005,6700800-014,2.1132071018218994
6701900-002,6701900-021,1.6291072368621826
6700300-020,6700300-004,1.3386539220809937
6703100-021,6703100-024,1.1809234619140625
6701900-005,6702000-005,2.628169059753418
6703400-008,6703400-032,0.4472495913505554
6700500-001,6700500-021,2.5165765285491943
6703400-040,6703400-021,0.9055687785148621
6701700-009,6701700-001,3.249253749847412
6703400-038,6703100-034,0.5426969528198242
6703400-043,6703400-026,0.4929399788379669
6702100-012,6703500-048,1.204652190208435
6703400-028,6703700-023,0.3542630970478058
6701600-001,6701600-003,2.01176118850708
6701700-005,6701700-003,3.1528375148773193
6703300-014,6703300-015,1.434701919555664
6700300-005,6700300-002,1.1751582622528076
6700300-024,6700300-015,3.0504705905914307
6700300-008,6700300-007,1.9493157863616943
6701600-016,6701600-018,2.3514060974121094
6701800-017,6703000-002,2.3073906898498535
6700300-001,6700300-004,1.9990750551223755
6702600-006,6702500-006,3.4290430545806885
6702400-006,6702400-005,3.753324508666992
6703200-004,6703200-016,0.8996087908744812
6700100-004,6700100-012,0.5567345023155212
6703700-017,6703400-037,0.3975730240345001
6703500-050,6703500-046,0.5897449851036072
6703400-028,6703700-036,0.6078212261199951
6703500-002,6703500-005,1.991860270500183
6700300-015,6700300-023,1.6480343341827393
6702600-001,6702600-003,3.547563076019287
6700600-010,6700600-013,7.247650623321533
6702500-006,6702600-005,4.3758416175842285
6703300-007,6703300-025,0.2650616466999054
6702700-006,6702700-008,2.159670114517212
6701300-003,6701700-003,3.4566781520843506
6702900-008,6702900-007,1.120792269706726
6703600-006,6703600-011,1.2667535543441772
6700200-007,6700100-021,1.8746519088745117
6701100-006,6701100-001,3.1063232421875
6703500-048,6703500-013,1.0945466756820679
6700700-008,6700700-016,0.9869892597198486
6701000-012,6701000-011,2.389904260635376
6702100-010,6702000-004,2.693544626235962
6701100-002,6701100-003,2.0249969959259033
6703200-033,6702700-014,1.2777080535888672
6703200-019,6703200-014,0.37924644351005554
6701100-001,6701100-007,3.4798667430877686
6701500-005,6701500-002,2.4080581665039062
6702100-009,6703500-005,2.844738245010376
6700100-022,6700100-015,2.568449020385742
6701500-008,6701500-007,2.83428692817688
6703300-036,6703300-029,1.4917131662368774
6700200-011,6700200-003,1.0297032594680786
6703300-002,6703700-004,0.8237462043762207
6701800-007,6701800-001,0.6791494488716125
6703300-029,6703300-026,1.0891257524490356
6700100-017,6700100-021,2.2908458709716797
6700200-007,6700200-005,0.7135382890701294
6703200-044,6702700-001,1.8539676666259766
6701800-009,6701800-010,1.3107523918151855
6701600-012,6701500-002,1.1328768730163574
6703200-007,6703200-017,0.8183771967887878
6701900-019,6701000-012,2.5121264457702637
6703300-025,6703300-028,0.43633419275283813
6702800-021,6702800-005,0.8606428503990173
6701800-002,6701800-007,1.9696810245513916
6703400-004,6703400-006,0.7942443490028381
6702100-013,6702100-011,1.7544625997543335
6700200-002,6700200-011,1.2249634265899658
6700700-007,6700700-006,0.6330410838127136
6703200-021,6703200-036,0.24997147917747498
6702700-016,6702700-012,2.6865668296813965
6703700-007,6703200-038,0.5615991950035095
6702300-001,6702300-002,0.6191756129264832
6700700-019,6700700-016,2.448847770690918
6703300-029,6703300-039,0.7234923243522644
6700700-018,6700700-020,0.9125012755393982
6700600-009,6700400-013,2.79762864112854
6703700-006,6703700-007,0.335875004529953
6700500-007,6700500-016,2.1152303218841553
6702800-002,6702800-005,2.007634401321411
6702800-021,6702800-018,1.4706848859786987
6701800-002,6701800-020,3.373775005340576
6700800-004,6700800-006,1.8554152250289917
6701100-005,6701100-004,1.4005672931671143
6703400-004,6703400-019,0.3898320496082306
6703500-047,6703500-016,1.4400396347045898
6703100-020,6703100-016,1.2216190099716187
6702200-005,6701100-010,2.409027099609375
6703400-034,6703700-018,0.6203603744506836
6701500-022,6703500-032,4.933323860168457
6703500-032,6701500-021,3.343599796295166
6701200-020,6700700-022,1.5804709196090698
6703400-022,6703400-009,0.6351589560508728
6701200-006,6701200-008,2.4048616886138916
6702300-001,6702400-005,4.296278953552246
6701400-007,6701200-002,2.0207226276397705
6703200-027,6703100-024,0.8460338115692139
6702800-009,6702800-021,1.6329325437545776
6700100-007,6700100-002,0.668950080871582
6703600-002,6703500-036,3.055652141571045
6700100-024,6700800-014,1.1701576709747314
6703300-006,6703300-004,0.649407148361206
6703700-014,6703200-037,0.8505983352661133
6701900-004,6701900-001,2.2061691284179688
6701900-007,6701900-006,1.147630214691162
6700200-024,6700200-025,1.0196422338485718
6700100-002,6700100-008,1.0364742279052734
6703200-034,6703200-001,0.7961246967315674
6703400-003,6703400-009,0.2905159592628479
6701600-004,6701200-011,2.2042436599731445
6701200-006,6701200-021,2.5380256175994873
6701700-005,6701300-003,3.2578747272491455
6700300-011,6700300-010,4.5334086418151855
6701900-018,6701900-020,2.2337472438812256
6700500-018,6700500-016,1.3502585887908936
6702300-007,6702300-008,2.719265937805176
6703700-035,6703700-024,0.6155279874801636
6700800-011,6700800-005,2.8514885902404785
6701000-003,6700900-003,1.804939866065979
6703700-038,6703700-029,0.2473488301038742
6703400-014,6703400-023,0.47792112827301025
6703400-033,6703400-036,0.6301236748695374
6702500-002,6702500-001,1.875061273574829
6703500-034,6703500-036,3.694836378097534
6700600-008,6700600-009,1.5143964290618896
6703300-028,6703300-005,0.7634836435317993
6701600-008,6701300-001,1.7312089204788208
6702900-006,6702900-003,3.4481441974639893
6703300-021,6703300-002,0.9027572870254517
6702600-004,6702600-006,2.983938455581665
6703100-003,6703100-038,0.9459440112113953
6700300-001,6700600-001,1.9638530015945435
6703700-023,6703700-027,0.4703155755996704
6700900-003,6700900-006,1.3985278606414795
6701000-010,6701000-007,2.4651074409484863
6703700-026,6703700-032,0.4378771483898163
6703700-033,6703600-006,1.1315538883209229
6701300-010,6701300-006,3.117480754852295
6703600-013,6703500-036,3.6511549949645996
6702300-007,6702500-004,2.8808207511901855
6703400-024,6703500-038,0.7736266255378723
6701700-007,6701600-014,1.7265410423278809
6701000-003,6701000-004,1.6856027841567993
6701500-006,6701600-017,1.9278109073638916
6700300-012,6700600-015,3.585620880126953
6701000-006,6701000-009,1.393593430519104
6702900-013,6703000-003,4.772547721862793
6703100-030,6703100-033,0.8185929656028748
6703700-023,6703400-028,0.3542630970478058
6703100-033,6703100-038,1.2216016054153442
6701600-017,6701600-015,3.3167104721069336
6702800-008,6702900-003,2.060817003250122
6701800-008,6701800-002,2.067417621612549
6703300-035,6703600-009,0.6471301317214966
6701700-011,6701700-007,1.6469178199768066
6701600-013,6701600-017,3.1709141731262207
6703700-018,6703400-034,0.6203603744506836
6703700-009,6703300-024,0.5899531841278076
6700300-017,6700300-016,1.3153119087219238
6703100-035,6703400-001,0.39910006523132324
6700400-004,6700400-006,2.7851850986480713
6703600-008,6703600-004,1.9906948804855347
6700600-014,6700600-015,1.6986045837402344
6701800-005,6701800-010,1.466691493988037
6703300-027,6703300-035,0.45244014263153076
6703500-008,6703500-009,0.5290907621383667
6700700-010,6700700-009,1.8501380681991577
6701500-017,6701500-003,2.8825552463531494
6703700-004,6703700-003,0.4929451644420624
6700100-008,6700100-027,1.3099524974822998
6703000-008,6703000-003,4.792043209075928
6702100-008,6702100-015,1.9625637531280518
6700400-006,6700100-022,2.152691125869751
6703700-016,6703700-013,0.5797271132469177
6701200-014,6701500-003,1.7260372638702393
6701000-009,6701000-010,0.8137327432632446
6703300-015,6703300-038,2.2317299842834473
6703500-038,6703500-009,1.3687336444854736
6703200-035,6703200-026,0.9281557202339172
6702800-017,6703100-017,1.8740994930267334
6703100-004,6703100-006,2.028852701187134
6701400-008,6701200-003,2.4066426753997803
6701500-014,6701500-011,2.6023683547973633
6703200-021,6703700-019,0.5532560348510742
6701500-007,6701500-008,2.83428692817688
6700100-010,6700400-008,3.41534686088562
6701500-010,6701500-013,2.9496893882751465
6700200-016,6700200-014,2.117237091064453
6701800-018,6701800-019,1.96367347240448
6703300-004,6703700-010,0.6327064633369446
6703500-018,6703500-013,1.9640763998031616
6703500-021,6703500-018,2.126096487045288
6701900-010,6701900-009,1.6153268814086914
6703400-013,6703400-015,0.33321306109428406
6701100-005,6702200-002,3.066514492034912
6700300-002,6700300-003,1.8958029747009277
6700500-006,6700500-004,2.2632901668548584
6701900-009,6701900-013,2.1986796855926514
6703500-033,6703500-028,2.5926871299743652
6702400-007,6702400-004,2.626617670059204
6701400-010,6701500-016,1.1313984394073486
6702800-007,6702800-003,1.0500123500823975
6700700-026,6701900-009,2.5810611248016357
6700200-020,6700200-025,1.4044241905212402
6700500-002,6700500-006,1.195220708847046
6702300-010,6702400-001,4.467525959014893
6702700-001,6703100-015,0.932392954826355
6703500-025,6703500-029,2.8749871253967285
6702800-019,6702800-013,1.5733944177627563
6703500-028,6703500-034,1.539137840270996
6700100-026,6700200-014,2.4110870361328125
6703100-017,6703100-015,1.6725172996520996
6703500-037,6703500-039,1.2846705913543701
6703700-015,6703700-016,0.35865285992622375
6702900-009,6702900-006,2.7361159324645996
6700100-011,6700100-004,0.8976910710334778
6700300-020,6700300-006,2.6713106632232666
6701400-003,6701400-001,1.0901645421981812
6703200-045,6703200-043,0.5502036213874817
6701700-009,6701700-003,2.92360782623291
6703400-024,6703400-015,0.7439428567886353
6701600-011,6701600-013,1.946536660194397
6703700-021,6703700-036,0.2770000398159027
6702100-007,6702000-005,2.3292601108551025
6703400-001,6703400-031,0.5308066606521606
6703400-028,6703700-025,0.7555723190307617
6702000-011,6702000-002,1.7894089221954346
6703300-014,6703300-017,1.1207671165466309
6703700-026,6703300-006,0.4267524778842926
6703400-035,6703400-029,0.6017282009124756
6700300-008,6700300-009,2.7137389183044434
6702800-013,6702900-016,3.196927547454834
6700600-010,6700600-002,4.406742572784424
6702500-006,6702500-003,2.4419007301330566
6703100-036,6703400-039,1.204309105873108
6702700-005,6702800-020,1.8901430368423462
6700300-001,6700300-006,1.5262209177017212
6700300-020,6700300-019,4.3874192237854
6703100-021,6703100-039,1.0914009809494019
6703100-005,6703100-031,0.9043740630149841
6700300-019,6700300-023,4.8131585121154785
6702400-006,6702400-007,5.411910057067871
6700700-008,6700700-005,1.1617597341537476
6700100-029,6700100-007,0.9438397288322449
6703500-041,6703400-042,1.1368941068649292
6703200-019,6703200-003,1.2448567152023315
6703200-038,6703200-016,0.7347656488418579
6703500-043,6703500-045,1.0479985475540161
6703600-011,6703600-007,0.9673168659210205
6700700-001,6700700-002,0.39363524317741394
6703300-037,6703300-014,2.5162949562072754
6702700-010,6702700-008,2.1182451248168945
6703600-010,6703600-011,0.7296616435050964
6701000-008,6701000-002,2.6657252311706543
6701800-019,6702600-007,4.250392913818359
6701000-007,6701000-006,1.1780380010604858
6700400-011,6700900-007,1.987659215927124
6702700-003,6702700-005,1.0949300527572632
6703600-003,6703600-008,0.684929609298706
6703300-029,6703300-015,1.2420985698699951
6702900-008,6702900-009,0.7647150754928589
6701100-006,6701100-003,2.3227171897888184
6703200-026,6703200-019,1.0087662935256958
6700100-010,6700100-007,2.3003742694854736
6703100-026,6703200-027,0.7376611232757568
6702600-010,6703000-002,3.0954785346984863
6701500-005,6701500-004,2.961005449295044
6700700-028,6701400-005,2.3596434593200684
6701400-001,6701400-008,2.7776312828063965
6701500-008,6701500-009,2.6604175567626953
6703300-036,6703300-031,1.3275859355926514
6700200-011,6700200-005,1.1383997201919556
6703100-032,6703100-002,1.4814809560775757
6703300-039,6703300-036,1.5977604389190674
6700100-024,6700100-026,1.8672902584075928
6700100-010,6700600-016,2.323580265045166
6703200-033,6703200-035,0.8124608993530273
6700200-004,6700200-002,0.544037938117981
6702100-013,6701400-010,2.805816173553467
6703200-005,6703700-009,0.6867374777793884
6703300-032,6703300-033,0.9686214923858643
6703500-010,6703500-002,0.6152316331863403
6703300-018,6702700-016,1.9750055074691772
6701800-009,6701800-012,1.0330193042755127
6701900-016,6701000-009,3.1443769931793213
6702100-001,6702100-003,1.2344614267349243
6701900-019,6701100-001,1.9836196899414062
6700500-007,6700500-005,3.216343402862549
6700700-011,6700700-006,0.9434049725532532
6702800-021,6702800-007,1.6542047262191772
6701900-001,6701900-002,1.4864166975021362
6702100-010,6702100-008,2.0194478034973145
6703400-004,6703400-008,0.7335659265518188
6703500-024,6703500-021,1.327000379562378
6701500-005,6701500-017,2.102677822113037
6700700-007,6700700-008,0.6789700388908386
6701500-008,6701500-022,2.389712333679199
6702300-010,6701100-009,4.229434967041016
6702300-001,6702300-004,2.1291072368621826
6703200-014,6703200-035,0.9509658217430115
6702700-009,6702700-011,1.7434492111206055
6700700-018,6700700-022,1.8371260166168213
6700800-008,6700800-006,2.2043468952178955
6703500-013,6702100-012,1.5277814865112305
6703500-051,6703500-016,1.8525758981704712
6703300-022,6703300-001,0.9694504737854004
6703700-006,6703700-009,0.40965861082077026
6700500-007,6700500-018,3.313382387161255
6700800-001,6700800-003,0.9637547135353088
6703400-027,6703400-005,0.3954204320907593
6702800-002,6702800-007,2.228997230529785
6701100-005,6701100-006,1.4023799896240234
6703200-016,6703700-009,0.7402276992797852
6701200-016,6701200-018,1.694994568824768
6701500-011,6701500-010,1.4256622791290283
6703500-032,6701500-023,4.377932071685791
6703100-013,6703100-015,0.7480016350746155
6703400-022,6703400-011,0.6134980320930481
6703200-027,6703100-026,0.7376611232757568
6703300-013,6703300-009,0.9247986078262329
6701900-011,6701900-006,1.639644742012024
6702600-007,6701800-017,2.7123427391052246
6702500-002,6702300-007,5.428139686584473
6702800-002,6702800-020,1.6554388999938965
6701600-014,6701600-016,2.700557231903076
6701300-001,6701600-006,1.9649708271026611
6701700-009,6701300-003,1.7405866384506226
6701900-007,6701900-008,0.7996990084648132
6702400-002,6702300-004,7.215546607971191
6703100-036,6703500-038,1.2482410669326782
6703200-024,6703200-039,0.4002803862094879
6701600-001,6701200-008,1.8662391901016235
6703400-003,6703400-011,0.35886499285697937
6703400-022,6703400-024,0.97283536195755
6700300-011,6700300-012,3.8539445400238037
6700500-015,6700500-013,1.4913839101791382
6702700-001,6703200-044,1.8539676666259766
6701200-008,6701300-011,2.393062114715576
6700600-015,6700600-014,1.6986045837402344
6701000-003,6700900-005,1.1057102680206299
6703700-038,6703700-031,0.6263517141342163
6701800-017,6702600-003,4.926286697387695
6702500-002,6702500-003,4.492156028747559
6703400-017,6703400-030,0.4514910876750946
6701100-009,6702300-010,4.229434967041016
6700500-010,6700500-019,2.404750347137451
6703200-013,6703200-001,0.6494418382644653
6702700-015,6703300-018,3.2912604808807373
6703300-028,6703300-007,0.6957564949989319
6702500-001,6702500-007,4.104480743408203
