OBJECTID,Id,Shape,date,type,WeekName
5635,12696.0,"POLYGON ((13380049.9776 2635008.0218, 13380059.233600002 2634953.6798, 13380085.9776 2634957.693500001, 13380100.736499999 2634870.9726000018, 13380106.7082 2634834.8440999985, 13380340.1994 2634879.3328999989, 13380355.1285 2634801.1044000015, 13380303.4738 2634786.1752000004, 13380315.417100001 2634737.8049000017, 13380477.547200002 2634803.4930000007, 13380473.366999999 2634821.1094000004, 13380448.2861 2634815.1376999989, 13380433.058400001 2634884.7074000016, 13380454.257800002 2634889.7831999995, 13380418.7265 2635049.5247000009, 13380387.673999999 2635043.5531000011, 13380378.7165 2635073.4113, 13380049.9776 2635008.3203999996, 13380049.9776 2635008.0218))",2023/09/11,戶內噴藥,37.0
5638,12703.0,"POLYGON ((13394781.434799999 2627251.4750000015, 13394692.4573 2627276.8544999994, 13394635.428100001 2627292.9778999984, 13394641.1012 2627381.6568000019, 13394570.3372 2627387.3299000002, 13394553.318 2627229.9771, 13394765.3114 2627188.1755999997, 13394782.3305 2627250.5791999996, 13394781.434799999 2627251.4750000015))",2023/09/12,戶內噴藥,37.0
5639,12702.0,"POLYGON ((13394805.6199 2627599.9202999994, 13394727.9886 2627623.2096999995, 13394725.5999 2627641.1246999986, 13394658.1204 2627656.6508999988, 13394653.3431 2627565.2848000005, 13394588.8493 2627573.3465000018, 13394580.489 2627492.1321999989, 13394647.0728 2627489.4448999986, 13394654.5374 2627559.9103000015, 13394783.226300001 2627521.0947000012, 13394806.217099998 2627599.6218000017, 13394805.6199 2627599.9202999994))",2023/09/12,戶內噴藥,37.0
5640,12704.0,"POLYGON ((13383666.298999999 2628115.9847000018, 13383668.0905 2627835.9146, 13383878.5909 2627833.8244999982, 13383881.278099999 2627790.5300999992, 13384100.736000001 2627908.4701000005, 13384130.151 2627923.0315999985, 13384187.5119 2628024.7485999987, 13384121.3594 2628114.7545999996, 13384078.330400001 2628082.8726000004, 13384048.1855 2628133.3024000004, 13383992.052099999 2628117.4776000008, 13383666.5975 2628115.6860999987, 13383666.298999999 2628115.9847000018))",2023/09/12,戶內噴藥,37.0
5641,12705.0,"POLYGON ((13382963.181699999 2629843.5546999983, 13382762.833099999 2629565.873300001, 13382801.648699999 2629536.6123000011, 13382859.2751 2629610.0634999983, 13382914.8114 2629569.4563000016, 13382961.0916 2629624.6939999983, 13383119.638700001 2629501.678199999, 13383233.995700002 2629636.3387, 13382963.7788 2629843.5546999983, 13382963.181699999 2629843.5546999983))",2023/09/12,戶內噴藥,37.0
5642,12706.0,"POLYGON ((13384025.0783 2629114.6466000006, 13384019.106600001 2629130.1728999987, 13383940.8781 2629104.7934000008, 13383980.2909 2629000.5883000009, 13383982.381000001 2628988.0478000008, 13384019.7038 2628906.8335000016, 13383939.086599998 2628860.2547000013, 13383948.641199999 2628842.0410999991, 13383965.958999999 2628848.9085000008, 13383979.0966 2628828.0078000017, 13383998.803 2628800.8368000016, 13384011.0449 2628771.2771999985, 13384025.0783 2628731.5658, 13384144.511100002 2628797.253800001, 13384134.657900002 2628820.8418000005, 13384232.5929 2628863.5390999988, 13384226.919799998 2628899.0703000017, 13384227.517 2628911.9094000012, 13384223.934 2628927.4356000014, 13384229.9056 2628971.0286, 13384175.563700002 2629142.7133999988, 13384086.884799998 2629114.9452, 13384081.2117 2629134.0544999987, 13384045.680399999 2629122.4098000005, 13384025.0783 2629114.6466000006))",2023/09/12,戶內噴藥,37.0
5643,,POINT EMPTY,,,
5645,12708.0,"POLYGON ((13382421.7159 2630392.1325000003, 13382424.104600001 2630381.9807000011, 13382366.179699998 2630390.938099999, 13382244.9553 2630429.753800001, 13382248.5383 2630439.0099, 13382184.0445 2630453.3418000005, 13382075.0621 2630449.1616999991, 13382122.3347 2630249.1130000018, 13382142.134599999 2630180.4387000017, 13382169.9027 2630110.5705000013, 13382206.0312 2630130.2769000009, 13382208.1213 2630115.6464000009, 13382239.771000002 2630126.6939000003, 13382294.4115 2630145.5045999996, 13382289.3356 2630169.3911999986, 13382374.389199998 2630141.4824, 13382436.8352 2630121.9166, 13382495.058699999 2630105.4946000017, 13382506.106199998 2630146.9974999987, 13382456.8402 2630169.6898000017, 13382516.665 2630360.4827999994, 13382421.7159 2630392.1325000003))",2023/09/13,戶內噴藥,37.0
5646,,POINT EMPTY,,,
5648,12709.0,"POLYGON ((13383021.463599999 2630565.3942000009, 13383008.326000001 2630559.1240000017, 13383002.0557 2630566.5885000005, 13382963.2401 2630551.3608000018, 13382971.301800001 2630528.6686000004, 13382913.974 2630508.6636000015, 13382916.959800001 2630503.8863000013, 13382886.803 2630492.5401999988, 13382852.7647 2630478.805399999, 13382822.309300002 2630500.0047000013, 13382808.574499998 2630494.0331000015, 13382809.768800002 2630481.4926000014, 13382781.702100001 2630473.1323000006, 13382747.6637 2630482.9855000004, 13382762.294300001 2630494.9288000017, 13382755.1283 2630503.5876999982, 13382732.1375 2630485.0755999982, 13382713.923999999 2630412.2216, 13382731.241700001 2630407.4442999996, 13382742.8864 2630429.8379000016, 13382832.7597 2630403.2641000003, 13382867.693799999 2630433.7195000015, 13382944.4294 2630408.0414000005, 13382949.939199999 2630430.7382999994, 13382972.034200002 2630445.0703000017, 13383068.476300001 2630420.8850999996, 13383077.433699999 2630474.9285000004, 13383021.463599999 2630565.3942000009))",2023/09/13,戶內噴藥,37.0
5649,12710.0,"POLYGON ((13384465.271200001 2629720.1347000003, 13384332.9993 2629699.8312, 13384335.388 2629676.5417000018, 13384297.467999998 2629670.8687000014, 13384315.980099998 2629466.3398999982, 13384390.028499998 2629483.0604999997, 13384414.2137 2629483.3590999991, 13384440.488899998 2629504.5584000014, 13384460.493900001 2629495.8995999992, 13384522.897599999 2629507.8427999988, 13384592.4672 2629522.4734000005, 13384588.287 2629544.2699000016, 13384557.533100002 2629539.1939999983, 13384545.8884 2629614.1380999982, 13384552.457199998 2629620.4083000012, 13384534.840799998 2629688.1865000017, 13384513.044300001 2629687.5892999992, 13384508.8642 2629711.7743999995, 13384470.048500001 2629707.8929000013, 13384465.5698 2629719.239, 13384465.271200001 2629720.1347000003))",2023/09/13,戶內噴藥,37.0
5650,12711.0,"POLYGON ((13384615.458 2629431.4058, 13384589.481400002 2629429.6143000014, 13384551.262899999 2629420.059700001, 13384516.627300002 2629402.1448, 13384429.1428 2629388.41, 13384422.275400002 2629377.3623999991, 13384433.6215 2629294.6552000009, 13384445.564800002 2629301.8211999983, 13384454.5222 2629313.1673000008, 13384502.594 2629312.2714999989, 13384510.954300001 2629251.0621999986, 13384643.8233 2629239.7161, 13384645.3162 2629214.9338000007, 13384683.236200001 2629216.4266999997, 13384671.2929 2629327.7978000008, 13384629.1928 2629328.9921000004, 13384622.922600001 2629431.1072000004, 13384615.458 2629431.7043999992, 13384615.458 2629431.4058))",2023/09/13,戶內噴藥,37.0
5651,12645.0,"POLYGON ((13382398.416700002 2629759.6125999987, 13382281.372499999 2629725.8728, 13382368.2599 2629430.2765000015, 13382561.7412 2629499.5474999994, 13382535.4659 2629540.7518999986, 13382522.3283 2629535.9745999984, 13382487.3942 2629585.2406000011, 13382503.219099998 2629594.1981000006, 13382444.697 2629689.4457999989, 13382431.2608 2629704.6735000014, 13382404.0898 2629750.6550999992, 13382398.416700002 2629759.6125999987))",2023/09/13,戶內噴藥,37.0
5652,12692.0,"POLYGON ((13382271.0317 2629652.1743, 13382183.547200002 2629630.0793000013, 13382150.7031 2629631.8707999997, 13382153.0918 2629613.0601000004, 13382140.252799999 2629541.9974999987, 13382184.741500001 2629537.5188000016, 13382177.276999999 2629402.8581999987, 13382198.177700002 2629407.6356000006, 13382196.983399998 2629394.1994000003, 13382198.476300001 2629387.9290999994, 13382346.2744 2629417.4888000004, 13382280.2878 2629639.6339000016, 13382270.733199999 2629652.7714999989, 13382271.0317 2629652.1743))",2023/09/13,戶內噴藥,37.0
5655,,POINT EMPTY,,,
5656,,POINT EMPTY,,,
5657,,POINT EMPTY,,,
5659,12713.0,"POLYGON ((13376855.025899999 2631948.9560000002, 13377049.1043 2631914.0218999982, 13376966.6956 2632013.1512, 13376906.382 2632082.4222999997, 13376689.014199998 2632277.6950000003, 13376686.0284 2632279.1878999993, 13376648.1085 2632162.1437, 13376818.300299998 2632106.6074, 13376834.423799999 2632097.9485, 13376855.324499998 2631949.553199999, 13376855.025899999 2631948.9560000002))",2023/09/11,戶內噴藥,37.0
5661,12716.0,"POLYGON ((13377370.184300002 2631936.3260000013, 13377207.456999999 2631993.3550999984, 13377217.9074 2632021.4219000004, 13377197.3052 2632027.990699999, 13377205.366999999 2632048.8913999982, 13377108.626400001 2632080.8396999985, 13377116.0909 2632108.0106999986, 13377104.744800001 2632111.5936999992, 13377072.796500001 2632009.7771999985, 13377138.3213 2631986.4924000017, 13377199.8292 2631964.9945, 13377167.447 2631868.5478000008, 13377344.2077 2631832.4193999991, 13377370.482900001 2631936.0273999982, 13377370.184300002 2631936.3260000013))",2023/09/13,戶內噴藥,37.0
5662,12717.0,"POLYGON ((13376757.2159 2632286.3926, 13376731.5378 2632246.3825999983, 13376908.597 2632087.5368999988, 13376950.2747 2632130.3718999997, 13376982.8202 2632099.3194000013, 13377021.0387 2632139.0308, 13377047.6125 2632172.7705999985, 13377003.8448 2632190.5476999991, 13376757.2159 2632286.6911999993, 13376757.2159 2632286.3926))",2023/09/14,戶內噴藥,37.0
5663,12718.0,"POLYGON ((13376983.079300001 2632096.7976000011, 13376951.7282 2632126.6558, 13376909.492800001 2632084.8497, 13377063.8598 2631904.2074999996, 13377164.183400001 2631870.7663000003, 13377195.833099999 2631963.3266999982, 13377068.3385 2632008.4125999995, 13377115.2159 2632143.9688999988, 13377050.558899999 2632169.6515999995, 13377017.7148 2632132.0302999988, 13376983.079300001 2632096.7976000011))",2023/09/14,戶內噴藥,37.0
5664,12719.0,"POLYGON ((13380080.7157 2628852.9917000011, 13380022.193599999 2628853.5889, 13379973.8233 2628870.3095000014, 13379901.2678 2628790.5881000012, 13379971.733199999 2628760.7298000008, 13379925.751600001 2628709.6722999997, 13379995.619800001 2628634.4296000004, 13380082.2086 2628710.8665999994, 13380127.8917 2628718.6297999993, 13380125.502999999 2628734.1559999995, 13380086.9859 2628845.5271999985, 13380080.7157 2628852.9917000011))",2023/09/15,戶內噴藥,37.0
5665,12720.0,"POLYGON ((13380132.3952 2635028.8993999995, 13380179.5711 2635038.7525999993, 13380148.219999999 2635186.5507000014, 13380100.446899999 2635176.6975000016, 13380067.304299999 2635340.3205000013, 13379619.567200001 2635249.9514999986, 13379684.060899999 2634942.4118999988, 13380132.3952 2635028.8993999995))",2023/09/14,戶內噴藥,37.0
5666,12721.0,"POLYGON ((13380260.9379 2635537.6711999997, 13380259.7436 2635537.074000001, 13380023.2665 2635554.3918000013, 13379783.8037 2635563.9464000016, 13379571.2132 2635508.4102, 13379617.1948 2635249.8379999995, 13380069.0493 2635345.7228999995, 13380103.087699998 2635180.3084000014, 13380146.6807 2635189.2657999992, 13380112.0451 2635354.6803000011, 13380136.7278 2635359.7162999995, 13380131.950399999 2635378.2283000015, 13380233.468400002 2635394.3517999984, 13380207.7903 2635509.6044999994, 13380266.9096 2635518.561999999, 13380260.9379 2635537.6711999997))",2023/09/23,戶內噴藥,38.0
5667,12722.0,"POLYGON ((13381072.940000001 2635294.4431999996, 13380805.730999999 2635256.3594999984, 13380836.907900002 2635122.6821000017, 13380822.576000001 2635118.8005999997, 13380825.860399999 2635099.9899000004, 13380952.1606 2635121.4877999984, 13380956.0422 2635099.0942, 13380956.813499998 2635073.3286999986, 13380965.771000002 2635017.4937999994, 13380978.311500002 2634964.9433000013, 13380961.5909 2634961.6589, 13380965.173799999 2634943.743999999, 13381125.4905 2634974.9602999985, 13381104.589699998 2635076.4783000015, 13381091.153499998 2635153.8110000007, 13381072.940000001 2635294.4431999996))",2023/09/14,戶內噴藥,37.0
5668,12723.0,"POLYGON ((13379984.622200001 2635900.9063000008, 13379960.2933 2635915.5755000003, 13380012.763500001 2635994.1904999986, 13379997.834399998 2636004.0436999984, 13379990.668499999 2635994.1904999986, 13379970.962000001 2636006.7309000008, 13379951.554200001 2635975.6783999987, 13379850.8451 2636036.3898000009, 13379818.2997 2636056.6933999993, 13379783.365600001 2636078.191300001, 13379752.313000001 2636026.8352000006, 13379703.6442 2636053.1103999987, 13379674.0845 2636067.7408999987, 13379640.344700001 2636087.1488000005, 13379601.230500001 2636106.8552, 13379524.8057 2635957.3383000009, 13379502.7106 2635951.6651999988, 13379547.1994 2635636.0639000013, 13379689.324499998 2635679.6569, 13379791.7381 2635692.7945000008, 13379877.431200001 2635691.3016000018, 13379951.181000002 2635799.3883000016, 13379973.574700002 2635845.6686000004, 13379955.958299998 2635855.2232000008, 13379984.622200001 2635900.9063000008))",2023/09/15,戶內噴藥,37.0
5669,12724.0,"POLYGON ((13380019.245499998 2635994.2897000015, 13380034.174600001 2636014.5933, 13380046.117899999 2636034.0011, 13380070.9566 2636065.442400001, 13380074.5396 2636071.4140999988, 13380087.0801 2636064.2481000014, 13380096.6347 2636079.7743999995, 13380063.193500001 2636101.5709000006, 13380199.9441 2636323.1187999994, 13380027.6622 2636479.5758999996, 13379910.0209 2636286.9904000014, 13379815.0717 2636370.8920000009, 13379772.971700002 2636396.5700000003, 13379600.633299999 2636111.0353000015, 13379752.313000001 2636032.508200001, 13379783.067000002 2636083.8643999994, 13379950.571600001 2635980.5549000017, 13379968.785100002 2636009.2188000008, 13379989.9844 2635999.0670000017, 13379996.851799998 2636009.5174000002, 13380007.6008 2636001.7542999983, 13380019.245499998 2635994.2897000015))",2023/09/15,戶內噴藥,37.0
5670,,POINT EMPTY,,,
5671,12725.0,"POLYGON ((13381562.467500001 2635307.5423999988, 13381561.5717 2635404.8801999986, 13381539.178 2635404.8801999986, 13381539.178 2635430.2597000003, 13381474.5825 2635436.2903999984, 13381413.0746 2635441.0676999986, 13381366.1972 2635444.3521, 13381377.710099999 2635301.1064000018, 13381342.776 2635297.2248000018, 13381313.515 2635294.5375999995, 13381277.087900002 2635287.9688000008, 13381247.2297 2635286.4759000018, 13381229.912 2635283.4899999984, 13381203.3382 2635280.2056000009, 13381172.882800002 2635272.7410999984, 13381172.2856 2635257.5133999996, 13381176.1672 2635241.0914000012, 13381178.2573 2635224.0722000003, 13381183.628199998 2635187.2683000006, 13381203.9318 2635189.9554999992, 13381208.410500001 2635108.1440000013, 13381393.2328 2635128.149, 13381390.8477 2635163.1614000015, 13381389.056200001 2635189.1380999982, 13381699.283100002 2635192.4224999994, 13381699.283100002 2635210.3374000005, 13381713.316399999 2635210.636, 13381711.524999999 2635268.8594999984, 13381563.9604 2635266.0395000018, 13381562.467500001 2635307.5423999988))",2023/09/15,戶內噴藥,37.0
5672,12726.0,"POLYGON ((13380462.6138 2637094.5458999984, 13380462.315200001 2637094.8444, 13380395.731400002 2637083.7969000004, 13380388.864 2637067.0762999989, 13380381.996599998 2637046.7727000006, 13380179.2293 2637175.2087000012, 13380040.09 2637055.1787, 13380062.8123 2637031.2465000004, 13380085.803100001 2637050.0571000017, 13380135.069200002 2636991.2364000008, 13380077.7414 2636949.4349000007, 13380333.924899999 2636854.1871999986, 13380361.9916 2636910.9178000018, 13380376.382199999 2636919.4180000015, 13380393.7 2636960.6224000007, 13380408.629099999 2636989.2862000018, 13380419.975200001 2637023.3246, 13380447.4448 2637017.6515000015, 13380448.6391 2637050.4956, 13380469.5398 2637052.8841999993, 13380462.6138 2637094.5458999984))",2023/09/15,戶內噴藥,37.0
5673,,POINT EMPTY,,,
5674,,POINT EMPTY,,,
5676,,POINT EMPTY,,,
5680,,POINT EMPTY,,,
5681,,POINT EMPTY,,,
5682,,POINT EMPTY,,,
5683,12729.0,"POLYGON ((13377970.377999999 2651448.5154, 13377929.4723 2651424.0315999985, 13377924.695 2651380.4387000017, 13377956.344700001 2651338.3385999985, 13378030.691599999 2651361.6279999986, 13378016.956799999 2651428.8090000004, 13377981.4256 2651462.8473000005, 13377970.676600002 2651449.7096999995, 13377970.377999999 2651448.5154))",2023/09/12,噴藥,37.0
5687,12685.0,"POLYGON ((13404422.670400001 2624535.5637000017, 13404422.969 2624535.5637000017, 13404413.1158 2624458.5295, 13404470.145 2624441.8088999987, 13404498.808899999 2624503.6154000014, 13404474.6237 2624537.9523000009, 13404422.670400001 2624535.5637000017))",2023/09/05,孳清,36.0
5688,12478.0,"POLYGON ((13383490.510400001 2634049.0148000009, 13383490.211800002 2634048.4175999984, 13383490.510400001 2634044.2375000007, 13383490.510400001 2634044.8346999995, 13383490.510400001 2634049.0148000009))",2023/08/17,戶內噴藥,33.0
5689,,POINT EMPTY,,,
5691,12736.0,"POLYGON ((13382265.995099999 2634029.7967999987, 13382243.3028 2633979.3363999985, 13382187.467999998 2633931.8619000018, 13382179.4062 2633920.8143000007, 13382216.131900001 2633906.7809999995, 13382208.070099998 2633886.1788000017, 13382169.254500002 2633899.6149999984, 13382151.339499999 2633879.3114, 13382117.5997 2633846.4673999995, 13382128.050099999 2633839.3013999984, 13382074.6039 2633763.1629999988, 13382055.4947 2633776.5991999991, 13382030.791499998 2633745.6873999983, 13381954.9516 2633649.5439000018, 13382073.488699999 2633614.9083999991, 13382211.962000001 2633615.4023, 13382373.4949 2633584.9468999989, 13382491.434799999 2633579.5724, 13382529.951900002 2633772.1579000019, 13382480.984499998 2633795.1486999989, 13382486.3589 2633917.2688000016, 13382497.773899999 2633971.4155, 13382371.175099999 2633995.0034999996, 13382265.995099999 2634029.7967999987))",2023/09/18,戶內噴藥,38.0
