CODE1,TOWN,VILLAGE,COUNT,lat,lon,type,coordinates
A6735-54-001,安南區,安富里,6,23.025935212,120.19497232,Polygon,"[[[120.195642455, 23.025555581], [120.19453168, 23.025333926], [120.194302948, 23.026324852], [120.1954196, 23.026527461], [120.195642455, 23.025555581]]]"
A6735-54-002,安南區,安富里,8,23.025441654,120.193991996,Polygon,"[[[120.193660404, 23.024578163], [120.193546728, 23.025144943], [120.193407257, 23.025774247], [120.193326983, 23.026135831], [120.194302948, 23.026324852], [120.19453168, 23.025333926], [120.194642761, 23.024721484], [120.193660404, 23.024578163]]]"
A6735-54-003,安南區,安富里,2,23.025127777,120.195155607,Polygon,"[[[120.195000295, 23.024776315], [120.194642761, 23.024721484], [120.19453168, 23.025333926], [120.195642455, 23.025555581], [120.19577757, 23.024899246], [120.195000295, 23.024776315]]]"
A6735-54-004,安南區,安富里,4,23.023901034,120.194314794,Polygon,"[[[120.194642761, 23.024721484], [120.194944793, 23.023222002], [120.194024551, 23.023054577], [120.193660404, 23.024578163], [120.194642761, 23.024721484]]]"
A6735-54-005,安南區,溪墘里,15,23.023635581,120.19349667,Polygon,"[[[120.194075059, 23.022844046], [120.193327785, 23.022694775], [120.192922145, 23.024432715], [120.193660404, 23.024578163], [120.194024551, 23.023054577], [120.194075059, 23.022844046]]]"
A6735-54-006,安南區,安富里,5,23.023544112,120.196326945,Polygon,"[[[120.197138857, 23.0251363], [120.197692354, 23.022577563], [120.196877073, 23.022284772], [120.195592872, 23.021715194], [120.195283768, 23.023358686], [120.195000295, 23.024776315], [120.19577757, 23.024899246], [120.197138857, 23.0251363]]]"
A6735-54-007,安南區,安富里,8,23.023232874,120.195124991,Polygon,"[[[120.195000295, 23.024776315], [120.195283768, 23.023358686], [120.195592872, 23.021715194], [120.195323572, 23.021593856], [120.195195306, 23.021975264], [120.195103862, 23.022492759], [120.194944793, 23.023222002], [120.194642761, 23.024721484], [120.195000295, 23.024776315]]]"
A6735-54-008,安南區,安富里,7,23.022347816,120.194570207,Polygon,"[[[120.194024551, 23.023054577], [120.194944793, 23.023222002], [120.195103862, 23.022492759], [120.194730209, 23.022424892], [120.194945494, 23.021421913], [120.194450754, 23.021199051], [120.194075059, 23.022844046], [120.194024551, 23.023054577]]]"
A6735-54-010,安南區,溪墘里,8,23.021900986,120.19388915,Polygon,"[[[120.194450754, 23.021199051], [120.193722827, 23.020885753], [120.193327785, 23.022694775], [120.194075059, 23.022844046], [120.194450754, 23.021199051]]]"
A6735-55-001,安南區,國安里,2,23.024066524,120.18667282,Polygon,"[[[120.186185294, 23.023373402], [120.185948393, 23.02451236], [120.187175167, 23.024726543], [120.187253362, 23.024354965], [120.18741446, 23.023666729], [120.186185294, 23.023373402]]]"
A6735-55-002,安南區,海佃里,7,23.023922266,120.187839915,Polygon,"[[[120.18841179, 23.023474834], [120.187499802, 23.023304194], [120.18741446, 23.023666729], [120.187253362, 23.024354965], [120.188201095, 23.024541907], [120.18827683, 23.024128186], [120.18841179, 23.023474834]]]"
A6735-55-003,安南區,海佃里,5,23.023864401,120.189156253,Polygon,"[[[120.188505415, 23.023344693], [120.18841179, 23.023474834], [120.18827683, 23.024128186], [120.189231032, 23.024286011], [120.189846276, 23.024411108], [120.190030115, 23.023590065], [120.188505415, 23.023344693]]]"
A6735-55-004,安南區,海佃里,3,23.022960834,120.189368766,Polygon,"[[[120.188505415, 23.023344693], [120.190030115, 23.023590065], [120.19010419, 23.023242404], [120.190245212, 23.022596099], [120.18870914, 23.022319031], [120.188505415, 23.023344693]]]"
A6735-55-005,安南區,海佃里,3,23.022812196,120.188103697,Polygon,"[[[120.18841179, 23.023474834], [120.188505415, 23.023344693], [120.18870914, 23.022319031], [120.187731778, 23.022147325], [120.187499802, 23.023304194], [120.18841179, 23.023474834]]]"
A6735-55-006,安南區,國安里,2,23.022772506,120.186951458,Polygon,"[[[120.18741446, 23.023666729], [120.187499802, 23.023304194], [120.187731778, 23.022147325], [120.186762959, 23.021964322], [120.186457281, 23.02190677], [120.186180652, 23.023338495], [120.186185294, 23.023373402], [120.18741446, 23.023666729]]]"
A6735-55-007,安南區,幸福里,10,23.021961055,120.189558554,Polygon,"[[[120.190245212, 23.022596099], [120.190420446, 23.021726231], [120.190351804, 23.021701655], [120.189491523, 23.021373244], [120.188927886, 23.021308675], [120.18870914, 23.022319031], [120.190245212, 23.022596099]]]"
A6735-55-008,安南區,幸福里,4,23.021616562,120.188354242,Polygon,"[[[120.18870914, 23.022319031], [120.188927886, 23.021308675], [120.188976716, 23.021084881], [120.187999292, 23.020914809], [120.187949853, 23.021142401], [120.187731778, 23.022147325], [120.18870914, 23.022319031]]]"
A6735-55-009,安南區,幸福里,5,23.021552585,120.187353577,Polygon,"[[[120.187949853, 23.021142401], [120.186967718, 23.020960413], [120.186762959, 23.021964322], [120.187731778, 23.022147325], [120.187949853, 23.021142401]]]"
A6735-56-001,安南區,溪墘里,13,23.025255763,120.192466098,Polygon,"[[[120.193407257, 23.025774247], [120.193546728, 23.025144943], [120.191518491, 23.024725675], [120.191483696, 23.024884534], [120.19139252, 23.025366028], [120.193366183, 23.025780067], [120.193407257, 23.025774247]]]"
A6735-56-002,安南區,溪墘里,10,23.024656444,120.19259421,Polygon,"[[[120.193546728, 23.025144943], [120.193660404, 23.024578163], [120.192922145, 23.024432715], [120.191642761, 23.024170272], [120.191518491, 23.024725675], [120.193546728, 23.025144943]]]"
A6735-56-003,安南區,海佃里,8,23.024065541,120.190794889,Polygon,"[[[120.19010419, 23.023242404], [120.190030115, 23.023590065], [120.189846276, 23.024411108], [120.189809299, 23.024573913], [120.191483696, 23.024884534], [120.191518491, 23.024725675], [120.191642761, 23.024170272], [120.191780435, 23.023541905], [120.191229009, 23.023462182], [120.19010419, 23.023242404]]]"
A6735-56-004,安南區,溪墘里,10,23.023440944,120.192480595,Polygon,"[[[120.193327785, 23.022694775], [120.192694565, 23.02256752], [120.192586264, 23.02261602], [120.192010143, 23.022453056], [120.1919226, 23.022885609], [120.191780435, 23.023541905], [120.191642761, 23.024170272], [120.192922145, 23.024432715], [120.193327785, 23.022694775]]]"
A6735-56-006,安南區,幸福里,2,23.022330191,120.191146604,Polygon,"[[[120.1919226, 23.022885609], [120.192010143, 23.022453056], [120.192066368, 23.022097294], [120.191339283, 23.021950709], [120.190983669, 23.021853599], [120.190420446, 23.021726231], [120.190245212, 23.022596099], [120.190317057, 23.022623466], [120.1919226, 23.022885609]]]"
A6735-56-007,安南區,溪墘里,7,23.021786985,120.193049187,Polygon,"[[[120.193327785, 23.022694775], [120.193722827, 23.020885753], [120.193069444, 23.020574441], [120.192737157, 23.022145721], [120.192066368, 23.022097294], [120.192010143, 23.022453056], [120.192586264, 23.02261602], [120.192694565, 23.02256752], [120.193327785, 23.022694775]]]"
A6735-56-008,安南區,幸福里,5,23.021213801,120.190790041,Polygon,"[[[120.190420446, 23.021726231], [120.190983669, 23.021853599], [120.191228851, 23.020698909], [120.190599107, 23.020585828], [120.190412273, 23.021401896], [120.190351804, 23.021701655], [120.190420446, 23.021726231]]]"
A6735-56-009,安南區,溪墘里,4,23.021256306,120.192574448,Polygon,"[[[120.192066368, 23.022097294], [120.192737157, 23.022145721], [120.193069444, 23.020574441], [120.192462409, 23.020220335], [120.192066368, 23.022097294]]]"
A6735-56-010,安南區,幸福里,8,23.021064885,120.191911413,Polygon,"[[[120.192066368, 23.022097294], [120.192462409, 23.020220335], [120.191800091, 23.019960894], [120.191339283, 23.021950709], [120.192066368, 23.022097294]]]"
A6735-56-011,安南區,幸福里,5,23.020558734,120.191223965,Polygon,"[[[120.190983669, 23.021853599], [120.191339283, 23.021950709], [120.191800091, 23.019960894], [120.190837376, 23.019545074], [120.190599107, 23.020585828], [120.191228851, 23.020698909], [120.190983669, 23.021853599]]]"
A6735-58-001,安南區,幸福里,2,23.020689428,120.18935518,Polygon,"[[[120.188927886, 23.021308675], [120.189491523, 23.021373244], [120.189789227, 23.020113744], [120.189217599, 23.019980861], [120.189115712, 23.020447832], [120.188976716, 23.021084881], [120.188927886, 23.021308675]]]"
A6735-58-003,安南區,幸福里,3,23.020467961,120.187582596,Polygon,"[[[120.187188855, 23.019805468], [120.187074829, 23.02044894], [120.186967718, 23.020960413], [120.187949853, 23.021142401], [120.187999292, 23.020914809], [120.188139178, 23.02027649], [120.188213882, 23.019976782], [120.187188855, 23.019805468]]]"
A6735-58-004,安南區,幸福里,4,23.020480036,120.189976727,Polygon,"[[[120.190351804, 23.021701655], [120.190412273, 23.021401896], [120.189962417, 23.021254606], [120.190398876, 23.019318819], [120.190011297, 23.019110816], [120.189789227, 23.020113744], [120.189491523, 23.021373244], [120.190351804, 23.021701655]]]"
A6735-58-005,安南區,幸福里,5,23.020377334,120.19040173,Polygon,"[[[120.190412273, 23.021401896], [120.190599107, 23.020585828], [120.190837376, 23.019545074], [120.190398876, 23.019318819], [120.189962417, 23.021254606], [120.190412273, 23.021401896]]]"
A6735-58-006,安南區,幸福里,6,23.019579522,120.188766101,Polygon,"[[[120.188139178, 23.02027649], [120.189115712, 23.020447832], [120.189217599, 23.019980861], [120.189052493, 23.019896935], [120.189156102, 23.019316414], [120.18931799, 23.018674267], [120.188950342, 23.018446383], [120.188833144, 23.018958879], [120.188464507, 23.018894979], [120.188213882, 23.019976782], [120.188139178, 23.02027649]]]"
A6735-58-009,安南區,幸福里,3,23.018871,120.187967517,Polygon,"[[[120.188213882, 23.019976782], [120.188464507, 23.018894979], [120.188833144, 23.018958879], [120.188950342, 23.018446383], [120.188723914, 23.018321371], [120.187694464, 23.017642909], [120.187588113, 23.017808749], [120.187334804, 23.019005193], [120.187188855, 23.019805468], [120.188213882, 23.019976782]]]"
A6735-58-010,安南區,海南里,3,23.018017541,120.186854332,Polygon,"[[[120.187694464, 23.017642909], [120.186556508, 23.016891177], [120.186434887, 23.017120502], [120.186141454, 23.01802406], [120.186187479, 23.018393311], [120.186123472, 23.018680002], [120.187334804, 23.019005193], [120.187588113, 23.017808749], [120.187694464, 23.017642909]]]"
A6735-60-001,安南區,國安里,2,23.026598352,120.184882841,Polygon,"[[[120.18451272, 23.025913261], [120.184144011, 23.026661276], [120.184208062, 23.02700963], [120.18533847, 23.027336372], [120.185599598, 23.026120618], [120.18451272, 23.025913261]]]"
A6735-60-004,安南區,國安里,3,23.022892602,120.180304548,Polygon,"[[[120.177709325, 23.019214494], [120.174121046, 23.023091202], [120.174301581, 23.023182142], [120.176484738, 23.024676175], [120.177197748, 23.025009918], [120.184208062, 23.02700963], [120.184144011, 23.026661276], [120.18451272, 23.025913261], [120.184553363, 23.025836314], [120.184806826, 23.02478669], [120.185074246, 23.023150829], [120.185342859, 23.021586512], [120.182609244, 23.020320568], [120.180155658, 23.019316828], [120.177709325, 23.019214494]]]"
A6735-60-007,安南區,海南里,3,23.020025421,120.186498017,Polygon,"[[[120.185937892, 23.019607185], [120.185783968, 23.020231727], [120.187074829, 23.02044894], [120.187188855, 23.019805468], [120.185937892, 23.019607185]]]"
A6736-03-008,安平區,平安里,2,22.999209288,120.170111822,Polygon,"[[[120.170757216, 22.998444432], [120.169124074, 22.998753362], [120.169599532, 23.000043378], [120.171069103, 22.999605114], [120.17091778, 22.999152235], [120.170757216, 22.998444432]]]"
A6736-05-010,安平區,平通里,2,22.996870045,120.165896057,Polygon,"[[[120.167514579, 22.997844892], [120.167547871, 22.995667012], [120.166910737, 22.995650616], [120.166904691, 22.996165574], [120.165480545, 22.996149627], [120.16389776, 22.996111218], [120.164123038, 22.997513977], [120.16450888, 22.997592552], [120.165450283, 22.997717483], [120.167514579, 22.997844892]]]"
A6736-11-002,安平區,平通里,2,22.994737378,120.166212481,Polygon,"[[[120.16690951, 22.995028605], [120.166947131, 22.994470795], [120.165506982, 22.994446757], [120.165486859, 22.995005647], [120.16690951, 22.995028605]]]"
A6736-23-006,安平區,國平里,2,22.981970889,120.169754883,Polygon,"[[[120.164620083, 22.985120883], [120.166067862, 22.985154522], [120.167845809, 22.984831288], [120.170114521, 22.984435778], [120.172430792, 22.984031434], [120.174036803, 22.983735787], [120.177386762, 22.983142846], [120.179914424, 22.982846603], [120.181333441, 22.982693683], [120.181430062, 22.982684905], [120.181894412, 22.982642717], [120.181274221, 22.982245064], [120.180534768, 22.981875522], [120.17958778, 22.98145298], [120.178913032, 22.981095054], [120.178004114, 22.980401797], [120.177047822, 22.979733738], [120.173580258, 22.978260298], [120.173204304, 22.978460737], [120.171176849, 22.978074263], [120.169987936, 22.978443926], [120.16798924, 22.978462361], [120.165831037, 22.979029302], [120.160771531, 22.984178228], [120.159638905, 22.983468063], [120.159542792, 22.983602814], [120.159478241, 22.984260521], [120.159124028, 22.985294735], [120.159122554, 22.985532748], [120.15927108, 22.985967572], [120.159208305, 22.986339229], [120.160898239, 22.986851397], [120.161095392, 22.986349424], [120.161399799, 22.985284399], [120.161512768, 22.985122004], [120.161767816, 22.984980343], [120.163249318, 22.985032178], [120.164620083, 22.985120883]]]"
A6737-02-001,中西區,光賢里,2,23.005910056,120.190262005,Polygon,"[[[120.18924033, 23.005820485], [120.189754019, 23.00673314], [120.190812945, 23.00622752], [120.191289165, 23.005999005], [120.190759039, 23.005086187], [120.18924033, 23.005820485]]]"
A6737-02-002,中西區,光賢里,3,23.005269614,120.19057704,Polygon,"[[[120.191528043, 23.005084178], [120.191353835, 23.004776285], [120.190498295, 23.004678853], [120.189045137, 23.005366503], [120.188985909, 23.005397166], [120.18924033, 23.005820485], [120.190759039, 23.005086187], [120.191289165, 23.005999005], [120.191900117, 23.005694], [120.191528043, 23.005084178]]]"
A6737-07-004,中西區,西湖里,2,23.001186327,120.183641751,Polygon,"[[[120.184596804, 23.001766807], [120.184520531, 23.001818436], [120.183582526, 23.001784624], [120.183535796, 23.001712377], [120.183613286, 23.000023699], [120.184676905, 23.000060137], [120.184707467, 22.999177286], [120.182841885, 22.999179216], [120.18272435, 23.001739728], [120.182806701, 23.003005107], [120.184930008, 23.002864576], [120.184981251, 23.001834761], [120.184596804, 23.001766807]]]"
A6737-08-009,中西區,藥王里,2,22.999377861,120.192932059,Polygon,"[[[120.193466996, 22.998630741], [120.191981827, 22.999135197], [120.192409858, 23.000133441], [120.192998139, 22.999922421], [120.193880211, 22.99961289], [120.193466996, 22.998630741]]]"
A6737-10-002,,,3,22.999399238,120.189008317,Polygon,"[[[120.188858335, 23.000501523], [120.190361233, 22.998923012], [120.189822823, 22.998473221], [120.188911188, 22.998909564], [120.188461588, 22.999019397], [120.187879368, 22.999031448], [120.187582044, 22.999083925], [120.188098859, 22.999773558], [120.188200304, 22.999908092], [120.188858335, 23.000501523]]]"
A6737-10-004,中西區,藥王里,2,22.998538869,120.192400112,Polygon,"[[[120.193466996, 22.998630741], [120.193276411, 22.99822881], [120.192679509, 22.998350787], [120.192447971, 22.998298572], [120.191869995, 22.99796262], [120.19152641, 22.998046945], [120.191771033, 22.998622096], [120.191981827, 22.999135197], [120.193466996, 22.998630741]]]"
A6737-10-006,中西區,藥王里,2,22.997795752,120.190285025,Polygon,"[[[120.190926339, 22.997099834], [120.1901197, 22.997348715], [120.189287595, 22.99748945], [120.18956993, 22.998138912], [120.189822823, 22.998473221], [120.19016263, 22.998359937], [120.191185016, 22.998125214], [120.190926339, 22.997099834]]]"
A6737-15-004,,,2,22.994463198,120.194221799,Polygon,"[[[120.194987367, 22.994901403], [120.194664661, 22.993578704], [120.194231915, 22.993701502], [120.194259716, 22.993929625], [120.193416482, 22.994127386], [120.193709533, 22.995232942], [120.194876431, 22.994909837], [120.194987367, 22.994901403]]]"
A6737-15-005,,,4,22.994171901,120.195157182,Polygon,"[[[120.194987367, 22.994901403], [120.195651005, 22.994747767], [120.195329623, 22.993454948], [120.194664661, 22.993578704], [120.194987367, 22.994901403]]]"
A6737-16-003,,,4,22.994386611,120.202375693,Polygon,"[[[120.203279531, 22.99415651], [120.203029261, 22.993369167], [120.201233091, 22.993875041], [120.201755635, 22.995426709], [120.203505597, 22.994878652], [120.203279531, 22.99415651]]]"
A6737-18-002,中西區,大涼里,3,22.996383518,120.186826961,Polygon,"[[[120.186486054, 22.99695324], [120.186942492, 22.99684452], [120.187180117, 22.996781753], [120.187439842, 22.996155049], [120.186974526, 22.996003704], [120.186352932, 22.995798451], [120.186486054, 22.99695324]]]"
A6737-25-001,,,2,22.986701535,120.202346808,Polygon,"[[[120.201828532, 22.987170872], [120.201884302, 22.987237128], [120.2029454, 22.987004118], [120.202810983, 22.98617453], [120.201813585, 22.986345745], [120.201826649, 22.987066904], [120.201828532, 22.987170872]]]"
A6737-26-005,,,2,22.983125228,120.198120658,Polygon,"[[[120.197605345, 22.983633137], [120.19823193, 22.983507814], [120.198964889, 22.983112879], [120.19899204, 22.982957568], [120.198542661, 22.982970821], [120.198249869, 22.982688199], [120.197605945, 22.982696378], [120.197605345, 22.983633137]]]"
A6737-26-009,,,3,22.982007761,120.19940553,Polygon,"[[[120.198744137, 22.982681917], [120.199290762, 22.982674968], [120.199335465, 22.98222084], [120.199778975, 22.982235156], [120.199809381, 22.982668367], [120.200081191, 22.982664912], [120.200134445, 22.981446195], [120.199500382, 22.98146561], [120.19873293, 22.981487707], [120.198733368, 22.981983666], [120.198744137, 22.982681917]]]"
